Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Andorra,AND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.95276403,5.85823727,5.99621153,5.54771519,5.28846931,5.59476948,4.96530008,4.92347288,5.67066383,6.08094168,7.67537737,7.62060833,6.71083689,6.79964209,6.77308035,6.91586447,6.90521765,7.07142639,7.37541723,7.323246,8.78673935,8.33449364,..,..
Andorra,AND,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1287.00280762,1336.21142578,1486.171875,1772.71337891,1990.0748291,2214.64697266,2139.27539063,2489.43115234,3046.36206055,3025.30883789,3698.80834961,3913.98706055,3013.51464844,3041.84155273,3089.84301758,2688.20629883,2755.44848633,2873.29614258,3164.38842773,3026.59741211,3269.29736328,3505.99145508,..,..
Andorra,AND,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1913.58058948824,2017.87777363769,2163.19779742246,2094.24614858663,2108.8639809569,2343.21287139811,2304.46459462997,2491.60523635234,2888.43658390492,3067.25146543563,3878.84226815375,3910.48221580599,3449.1164165381,3445.05828339589,3528.65099653714,3705.34697491463,3577.45327592859,3714.86521282625,4044.91687402188,4098.70463660706,4631.53848508703,4907.77348381542,..,..
Angola,AGO,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.6,28.4,28.1,28.2,28.1,27.1,27.3,25.7,25.8,24.2,24.6,23.8,24.2,24,22.8,22.8,22.6,22.1,22.1,22.2,..,..,..,..
Angola,AGO,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,142.8,..,..,..,..
Angola,AGO,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.9,..,..,..,..
Angola,AGO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,473.846,543.464,542.759,540.674,539.104,536.085,536.275,533.971,530.59,527.777,525.074,521.007,517.812,515.749,511.698,531.136,537.501,536.039,529.682,524.792,521.651,515.358,513.248,541.646,539.274,533.556,530.007,582.573,566.657,561.656,559.379,508.697,544.587,587.898,553.672,437.717,433.677,432.576,477.222,495.987,469.15,481.08,454.962,409.718,400.21,391.77,389.257,376.381,367.605,359.053,353.366,345.748,337.853,332.765,326.818,321.296,316.08,308.611,308.888,305.594,313.481,331.364,323.663,..
Angola,AGO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,417.058,419.386,416.82,415.982,413.565,409.164,408.898,405.904,400.775,398.544,395.104,393.661,392.374,387.981,384.356,390.813,392.141,390.889,386.686,382.865,380.987,379.271,376.916,389.52,385.7,384.069,383.848,400.842,395.517,393.36,391.688,372.739,389.433,380.831,368.946,359.414,359.432,356.158,366.405,360.65,360.01,349.638,348.413,329.859,320.654,312.939,306.638,293.787,289.154,276.31,266.289,260.537,247.851,243.505,236.076,229.953,229.534,222.983,213.533,214.355,212.645,227.092,222.861,..
Angola,AGO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,141.8,140.2,138.5,136.9,135.6,134.6,133.8,133.1,132.5,132.3,132.1,131.9,131.7,131.5,131.1,130.6,129.5,128,125.9,123.5,120.7,117.5,113.7,109.5,104.9,100.2,95.1,90,85,80,75.5,71,66.9,63.3,60.3,57.6,55.4,53.4,51.6,49.9,48.4,47,45.7,..
Angola,AGO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,239.9,237.2,234.3,231.7,229.5,227.8,226.4,225.3,224.3,224,223.6,223.2,222.9,222.5,221.8,220.8,218.9,216.1,212.5,208,202.9,197,190,182.3,173.7,164.7,155.2,145.9,136.7,127.7,119.6,111.5,104.3,97.9,92.5,87.9,84,80.4,77.1,74.2,71.5,69.1,66.9,..
Angola,AGO,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.7,8.6,8.6,8.8,8.6,8.1,8.6,7.4,7.5,6.7,7,6.6,6.9,6.9,6.4,6.5,6.2,6,6,6.1,..,..,..,..
Angola,AGO,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.90859938,4.48351622,3.32946134,3.54797316,3.96719909,2.85219526,2.68553543,2.97439122,3.32290339,3.84260798,2.69509959,2.64560771,2.39574957,2.73282695,2.43412876,2.60579467,2.71314979,2.79383755,2.58879566,2.47517991,3.22070646,2.96010613,..,..
Angola,AGO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.00008678,28.92523384,29.05480003,34.8696785,49.77629852,54.21235657,69.76922607,92.84111786,135.63153076,120.0315094,96.66415405,121.91368866,121.79575348,142.88616943,130.74234009,107.64356232,94.1061554,112.85147095,83.89920044,64.65779114,55.05102158,64.16342163,..,..
Angola,AGO,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.3554965774583,151.035283643198,125.397953931646,135.629990655593,166.825784703481,137.318293155384,143.432498556691,179.362771106327,218.850548269325,247.576320136959,177.515340904917,177.258723614967,177.029478144803,208.895158727336,197.725444156204,189.547860937961,190.657022496049,201.436400287598,182.326688936557,173.143692510886,200.130709340097,198.546308463415,..,..
Antigua and Barbuda,ATG,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.9,18.2,19.1,18.6,18.3,17.4,17.6,20.1,19.8,18.5,17.9,17.6,16.8,17.3,18,18.1,17.7,17.8,17.7,17.5,..,..,..,..
Antigua and Barbuda,ATG,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.3,..,..,..,..
Antigua and Barbuda,ATG,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5,..,..,..,..
Antigua and Barbuda,ATG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,298.811,290.918,283.213,272.962,265.347,255.054,245.208,236.141,227.686,218.915,214.574,208.678,204.709,199.509,196.414,193.992,187.329,185.795,183.354,181.773,179.298,177.189,176.142,175.082,173.896,172.895,172.448,172.167,171.261,170.813,169.417,169.047,169.4,165.86,165.3,165.184,164.399,163.887,164.165,160.669,160.223,156.059,150.197,148.333,144.764,147.158,149.647,146.949,144.838,141.644,139.37,135.478,132.069,128.908,125.117,121.164,117.334,114.053,110.404,106.9,104.003,100.408,104.913,..
Antigua and Barbuda,ATG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,211.462,203.896,196.242,189.005,179.062,171.284,163.932,156.291,149.843,141.881,137.794,131.583,129.591,127.885,123.388,121.574,119.623,117.975,114.248,112.913,112.289,111.191,109.799,110.242,109.881,109.324,109.245,108.824,109.258,110.762,109.787,110.346,109.737,110.618,108.234,106.675,103.508,101.454,99.899,97.647,94.431,90.393,88.35,92.333,93.223,90.285,90.859,87.766,85.371,83.496,82.084,79.518,77.028,74.345,71.352,71.265,68.379,66.718,63.384,60.871,58.544,56.879,60.727,..
Antigua and Barbuda,ATG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,61.4,57.7,53.6,49.4,45,40.7,36.7,33,29.8,27,24.7,22.7,21.1,19.7,18.5,17.4,16.4,15.3,14.3,13.3,12.5,11.7,11.1,10.7,10.4,10.2,10.1,10.2,10.3,10.5,10.8,11.1,11.5,11.9,12.2,12.4,12.6,12.7,12.6,12.4,12.2,12,11.7,11.5,11.2,11,10.8,10.5,10.3,10.1,10,9.8,9.6,9.5,9.4,9.2,9.1,9,8.8,8.7,8.5,8.3,8.1,..
Antigua and Barbuda,ATG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,82.6,77.4,71.7,65.9,59.9,54,48.5,43.5,39.1,35.4,32.2,29.6,27.4,25.5,23.9,22.5,21.1,19.7,18.3,17.1,15.9,14.9,14.1,13.5,13.1,12.9,12.7,12.8,12.9,13.2,13.5,13.9,14.3,14.7,15.1,15.3,15.5,15.5,15.4,15.2,14.9,14.6,14.3,13.9,13.6,13.3,13,12.7,12.4,12.2,11.9,11.7,11.5,11.3,11.1,10.9,10.8,10.6,10.4,10.2,10,9.8,9.5,..
Antigua and Barbuda,ATG,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.9,1.9,1.3,1.3,1.7,1.3,0.5,0.4,0.3,0,0.2,0.2,0,0,0.4,0.4,0.5,0,0.4,0.4,..,..,..,..
Antigua and Barbuda,ATG,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.71542597,5.43839121,5.28793621,5.58143282,5.11667967,4.99094057,4.63050652,4.44609547,4.20027018,4.17732763,5.37907028,5.44257212,5.47921467,5.50909233,5.87269926,5.27965546,5.12190151,4.87493944,4.84869289,4.37567186,5.92146206,5.85133028,..,..
Antigua and Barbuda,ATG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,519.13116455,571.1116333,557.902771,612.15380859,596.07177734,639.24017334,662.71893311,711.56207275,691.20733643,606.90460205,720.92443848,713.99853516,749.94378662,735.49279785,822.39221191,784.64538574,812.51092529,785.4710083,849.83349609,801.54382324,875.70098877,923.4072876,..,..
Antigua and Barbuda,ATG,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,803.313054065652,890.457197077967,877.262850684503,990.129447500524,974.988337246086,1032.32768844547,1098.78798638236,1168.03756575103,1107.85494815964,961.312109815568,1138.85874376018,1139.77919525197,1107.3389825291,1070.86651517496,1159.6811923681,1038.73481136304,1064.91930371026,1013.02633305997,1096.42250587857,1050.43280682188,1141.52873532371,1229.34576599789,..,..
Argentina,ARG,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.4,20.2,20.3,20,19.3,18.8,18.3,18.8,18,17.8,17.8,17.6,17.4,17,16.4,16.5,16.8,16.2,16.1,15.7,..,..,..,..
Argentina,ARG,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.7,..,..,..,..
Argentina,ARG,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.4,..,..,..,..
Argentina,ARG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,269.098,263.573,268.467,266.354,270.349,267.262,262.958,264.912,271.789,276.196,264.347,266.788,263.822,260.937,263.564,257.612,260.032,252.2,246.411,243.483,244.167,241.376,245.044,238.57,241.856,231.05,223.76,216.781,208.954,204.05,197.946,192.838,191.719,191.683,177.904,181.927,180.225,187.009,181.185,178.221,176.243,174.541,174.967,174.324,165.484,163.848,159.537,167.463,157.517,152.466,154.367,150.196,148.625,147.396,142.238,143.506,147.558,140.418,138.893,136.151,147.707,147.702,142.424,..
Argentina,ARG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,163.427,158.44,158.609,155.531,156.218,153.427,150.516,148.307,148.919,150.07,143.246,147.703,144.316,141.005,138.253,134.094,133.449,127.437,128.417,127.241,128.967,124.291,126.497,125.944,128.028,128.104,125.162,122.404,119.584,117.014,115.717,110.058,110.21,109.009,108.916,107.854,107.068,107.397,105.342,103.831,102.208,99.422,95.58,102.93,95.868,92.45,90.894,92.523,88.91,87.333,88.828,84.699,79.569,79.171,78.091,76.307,79.285,75.849,73.538,70.582,87.621,90.414,84.787,..
Argentina,ARG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,59.5,58.9,58.3,57.5,56.4,54.8,52.8,50.1,47,43.6,40.1,36.9,34.2,31.9,29.9,28.2,26.9,26.1,25.7,25.6,25.6,25.4,25.1,24.4,23.6,22.6,21.5,20.5,19.5,18.7,17.9,17.3,16.8,16.4,15.9,15.4,15,14.5,14.1,13.8,13.4,12.9,12.4,11.9,11.4,10.9,10.5,10.1,9.8,9.5,9.2,8.9,8.6,8.4,..
Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,72.5,71.7,70.9,69.8,68.2,66.1,63.3,59.8,55.7,51.2,46.7,42.8,39.4,36.6,34.1,32.1,30.6,29.6,29.1,29,29,28.8,28.3,27.6,26.6,25.4,24.2,23,21.9,20.9,20.1,19.4,18.8,18.4,17.8,17.3,16.7,16.2,15.8,15.4,15,14.5,13.9,13.3,12.8,12.2,11.8,11.4,11,10.6,10.3,10,9.7,9.4,..
Argentina,ARG,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.1,10.3,10.2,9.7,8.7,8.6,8.6,8.3,8.7,8.4,8.6,8.5,9.1,8.6,9.3,8.3,8.3,8.9,9.2,8.4,..,..,..,..
Argentina,ARG,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.22001076,8.37179852,7.3933115,6.89451647,7.22868252,7.61078882,7.64032793,7.83455086,8.1826973,9.45599556,9.44546413,9.41819859,9.82726669,9.78097916,9.67129993,10.22933674,9.85558891,10.23174763,10.29146862,10.04194355,10.34701538,9.70880699,..,..
Argentina,ARG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,704.94592285,671.36853027,222.64750671,260.9826355,310.21994019,390.80447388,453.63934326,569.28839111,742.90466309,781.77801514,980.1362915,1202.56396484,1361.99157715,1415.21008301,1280.61486816,1525.05310059,1258.3079834,1494.83605957,1216.10681152,1016.23083496,895.08465576,1044.77270508,..,..
Argentina,ARG,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1060.86135131933,1044.53923350981,825.856141878806,845.959230716058,879.176489425522,1028.49653044333,1138.15885034497,1293.51913148471,1418.62866433225,1536.57338833571,1693.28200027032,1808.44305508073,1920.12782491183,1960.46583405056,1896.80603394286,2050.68083322739,1997.89109809041,2413.8600637696,2401.31901274169,2346.18668837546,2187.37813848273,2323.07820617451,..,..
Armenia,ARM,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.7,26.2,25.9,25.8,25.9,25.7,25.6,25.3,26.7,26.5,25,23.5,23.2,22.2,22,22.3,21.7,21.3,20,19.9,..,..,..,..
Armenia,ARM,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.5,..,..,..,..
Armenia,ARM,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.8,..,..,..,..
Armenia,ARM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,271.537,268.313,265.161,262.333,262.358,259.576,256.666,255,259.556,256.656,254.101,250.965,248.707,249.165,246.255,243.523,241.723,246.029,244.404,243.287,241.404,239.723,237.73,237.569,232.481,223.49,224.024,223.877,399.706,224.416,224.303,234.679,242.123,242.262,241.152,236.993,232.515,225.56,219.246,224.83,220.374,218.454,218.658,216.755,214.647,214.088,212.612,207.825,210.157,206.479,200.962,200.982,194.311,194.234,191.787,186.538,185.84,182.583,182.054,176.089,249.284,260.344,231.161,..
Armenia,ARM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,158.655,154.282,151.8,155.568,154.198,150.661,151.333,148.782,145.589,142.162,141.475,137.563,133.51,133.768,132.702,133.368,131.433,129.377,127.596,125.369,127.911,123.893,121.987,118.737,118.634,118.268,115.45,120.422,354.967,112.134,111.998,111.924,110.137,108.388,106.955,107.468,102.847,107.005,100.48,104.182,101.019,97.531,96.961,91.284,94.264,88.68,87.163,84.779,82.929,78.156,76.073,74.024,75.87,72.57,68.255,65.825,63.252,61.969,60.479,58.735,85.966,84.064,73.798,..
Armenia,ARM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70,67.5,65,62.6,60.3,58.1,56,54.1,52.1,50.3,48.5,46.8,63.4,43.4,41.7,40.1,38.5,36.9,35.3,33.8,32.3,30.9,29.5,28.2,27,25.7,24.6,23.4,22.3,21.2,20.2,19.2,18.3,17.4,16.6,15.8,15,14.3,13.6,12.9,12.3,11.7,11.1,10.6,10.1,9.6,9.2,..
Armenia,ARM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87,83.5,80,76.7,73.5,70.6,67.7,65.1,62.5,60,57.7,55.3,99.2,51,48.8,46.8,44.7,42.7,40.8,38.9,37.1,35.4,33.7,32.1,30.6,29.1,27.7,26.4,25.1,23.8,22.7,21.6,20.5,19.5,18.6,17.7,16.8,16,15.2,14.5,13.8,13.1,12.5,11.9,11.3,10.8,10.3,..
Armenia,ARM,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.4,3.1,3.5,2.6,4,4.2,5.9,5.8,4.8,4.8,6.8,6.8,7.4,6.4,6.3,6.2,5.7,3,2.1,3.3,..,..,..,..
Armenia,ARM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.2,4.65,7.61,7.18,6.06,5.86,5.85,5.5,6.64,8.44,9.24,9.38,9.13,10.32,10.18,10.12,9.95,10.36,10.01,11.38,12.24,12.34,..,..
Armenia,ARM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25,31,58,65,71,94,123,168,260,246,290,325,333,396,409,371,366,419,439,549,552,613,..,..
Armenia,ARM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108,135,257,284,274,313,367,406,538,595,677,739,847,1014,1030,1025,1091,1296,1355,1698,1725,1924,..,..
Aruba,ABW,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,304.947,301.932,301.822,297.246,296.861,296.2,285.91,281.041,278.187,273.206,267.794,262.744,256.081,251.102,245.408,243.781,238.503,234.31,229.934,224.58,218.434,206.703,203.559,202.547,200.57,199.116,197.608,187.741,179.996,180.445,179.24,178.4,177.512,176.512,175.45,174.545,172.4,171.553,170.704,169.87,169.694,167.748,166.186,164.507,168.074,162.698,156.245,149.887,156.53,150.283,143.427,141.362,139.318,138.647,136.992,135.037,134.258,130.629,127.002,124.312,124.099,140.466,137.216,..
